,formula,T_c,composition,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum_Number,maximum_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,minimum_MendeleevNumber,maximum_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,minimum_AtomicWeight,maximum_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,minimum_MeltingT,maximum_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,minimum_Column,maximum_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,minimum_Row,maximum_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,minimum_CovalentRadius,maximum_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,minimum_Electronegativity,maximum_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,minimum_NsValence,maximum_NsValence,range_NsValence,avg_dev_NsValence,mode_NsValence,minimum_NpValence,maximum_NpValence,range_NpValence,avg_dev_NpValence,mode_NpValence,minimum_NdValence,maximum_NdValence,range_NdValence,avg_dev_NdValence,mode_NdValence,minimum_NfValence,maximum_NfValence,range_NfValence,avg_dev_NfValence,mode_NfValence,minimum_NValence,maximum_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,minimum_NsUnfilled,maximum_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,minimum_NpUnfilled,maximum_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,minimum_NdUnfilled,maximum_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,minimum_NfUnfilled,maximum_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,minimum_NUnfilled,maximum_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,minimum_GSvolume_pa,maximum_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,minimum_GSmagmom,maximum_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,minimum_SpaceGroupNumber,maximum_SpaceGroupNumber,range_SpaceGroupNumber,mean_SpaceGroupNumber,avg_dev_SpaceGroupNumber,mode_SpaceGroupNumber,avg_s_valence_electrons,avg_p_valence_electrons,avg_d_valence_electrons,avg_f_valence_electrons,compound_possible,max_ionic_char,avg_ionic_char,H,Li,Be,B,C,N,O,F,Na,Mg,Al,Si,P,S,Cl,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Rb,Sr,Y,Zr,Nb,Mo,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Th,U,Np,Pu,Am,Cm
1832,Sm10Fe80Ti7Si3,590.15,Sm10 Fe80 Ti7 Si3,4,0.8098147936411141,0.8007129061839224,0.8000057152503705,0.8000000589955336,0.8000000000766109,14.0,62.0,48.0,28.96,6.6080000000000005,26.0,23.0,78.0,55.0,51.65,6.941000000000002,55.0,28.0855,150.36,122.27450000000002,63.905255000000004,17.290949000000005,55.845,1345.0,1941.0,596.0,1769.78,89.92280000000002,1811.0,3.0,14.0,11.0,7.4,1.3559999999999997,8.0,3.0,6.0,3.0,4.17,0.36599999999999994,4.0,111.0,198.0,87.0,139.93,14.423800000000004,132.0,1.17,1.9,0.73,1.7457999999999998,0.14397200000000018,1.83,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.1164,0.0,0.0,6.0,6.0,1.696,6.0,0.0,6.0,6.0,1.08,0.0,4.0,8.0,4.0,7.6,0.7200000000000003,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.12,0.2328,0.0,0.0,8.0,8.0,3.76,0.9776000000000002,4.0,0.0,8.0,8.0,0.8,1.44,0.0,4.0,8.0,4.0,4.68,1.1287999999999996,4.0,10.73,33.23,22.499999999999996,13.6885,4.733599999999999,10.73,0.773,0.02319,0.0449886,0.0,0.0,2.1106628,2.1106628,1.6885318173333335,0.6754095722666666,2.1106628,166.0,229.0,63.0,220.19,14.504600000000003,229.0,2.0,0.06,4.94,0.6,False,0.12473186537840508,0.010125550074488489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1833,Sm10Fe80Ti7V3,614.15,Sm10 Fe80 Ti7 V3,4,0.8098147936411141,0.8007129061839224,0.8000057152503705,0.8000000589955336,0.8000000000766109,22.0,62.0,40.0,29.23,6.553999999999999,26.0,23.0,55.0,32.0,50.69,6.896000000000002,55.0,47.867,150.36,102.49300000000002,64.590935,17.153813000000003,55.845,1345.0,2183.0,838.0,1784.66,87.93199999999993,1811.0,3.0,8.0,5.0,7.13,1.392,8.0,4.0,6.0,2.0,4.2,0.36000000000000015,4.0,132.0,198.0,66.0,141.19,14.703999999999999,132.0,1.17,1.83,0.6600000000000001,1.7376999999999998,0.1476800000000002,1.83,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.5519999999999998,6.0,0.0,6.0,6.0,1.08,0.0,4.0,8.0,4.0,7.63,0.666,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.97,0.7939999999999998,4.0,0.0,8.0,8.0,0.8,1.44,0.0,4.0,8.0,4.0,4.77,1.2319999999999998,4.0,10.73,33.23,22.499999999999996,13.4656,4.4042959999999995,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.6885318173333335,0.6754095722666666,2.1106628,166.0,229.0,63.0,220.25,14.525,229.0,2.0,0.0,5.03,0.6,False,0.10317990497621321,0.010052650539618995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,Sm10Fe80Ti9Ga,600.15,Sm10 Fe80 Ti9 Ga1,4,0.8112952606788728,0.8009000287223167,0.8000077659625044,0.8000000805607689,0.8000000001004844,22.0,62.0,40.0,29.29,6.5762,26.0,23.0,74.0,51.0,50.91,7.005800000000002,55.0,47.867,150.36,102.49300000000002,64.71726000000001,17.22866280000001,55.845,302.91,1941.0,1638.09,1761.0191,112.36600200000001,1811.0,3.0,13.0,10.0,7.19,1.4121999999999997,8.0,4.0,6.0,2.0,4.2,0.3600000000000002,4.0,122.0,198.0,76.0,141.02,14.812400000000007,132.0,1.17,1.83,0.6600000000000001,1.7376999999999998,0.1491260000000002,1.83,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.019799999999999998,0.0,0.0,10.0,10.0,1.5704,6.0,0.0,6.0,6.0,1.08,0.0,4.0,13.0,9.0,7.69,0.6641999999999996,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.05,0.099,0.0,0.0,8.0,8.0,3.92,0.8624,4.0,0.0,8.0,8.0,0.8,1.44,0.0,4.0,8.0,4.0,4.77,1.232,4.0,10.73,33.23,22.499999999999996,13.597675000000002,4.588280000000001,10.73,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.6885322680000001,0.6754088511999999,2.1106628,64.0,229.0,165.0,217.9,17.759999999999998,229.0,2.0,0.01,5.08,0.6,False,0.10317990497621321,0.010169588550612521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Sm2(Co0.7Fe0.3)17,1113.0,Sm2 Co11.9 Fe5.1,3,0.6894937723068,0.643277349240396,0.6281330974335237,0.6265534638581514,0.6263288819564319,26.0,62.0,36.0,30.41578947368421,6.649307479224376,27.0,23.0,58.0,35.0,53.51052631578947,6.423268698060944,58.0,55.845,150.36,94.51500000000001,67.72813265789473,17.39618259833795,58.933195,1345.0,1811.0,466.0,1735.015789473684,82.10858725761791,1768.0,3.0,9.0,6.0,8.1,1.1273684210526316,9.0,4.0,6.0,2.0,4.2105263157894735,0.37673130193905796,4.0,126.0,198.0,72.0,135.18947368421053,13.22326869806094,126.0,1.17,1.88,0.71,1.7918421052631577,0.13091412742382283,1.88,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.2620498614958462,7.0,0.0,6.0,6.0,1.1301939058171744,0.0,8.0,9.0,1.0,8.626315789473683,0.46808864265928,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.952631578947368,0.6216066481994463,3.0,0.0,8.0,8.0,0.8421052631578947,1.5069252077562325,0.0,3.0,8.0,5.0,3.7947368421052627,0.9955124653739612,3.0,10.245,33.23,22.985,12.794657894736842,4.302177285318559,10.245,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.5363782926315788,0.3234480616066484,1.5484712,166.0,229.0,63.0,200.44736842105263,15.328254847645427,194.0,2.0,0.0,5.994736842105262,0.631578947368421,False,0.11840719331225125,0.010826719198178458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26842105263157895,0.6263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1836,Sm2Co12P7,148.0,Sm2 Co12 P7,3,0.6683651832199142,0.6077601235878579,0.5789613007673706,0.5732868453532153,0.5716887320309182,15.0,62.0,47.0,26.333333333333332,7.555555555555556,27.0,23.0,83.0,60.0,63.0,13.333333333333334,58.0,30.973762,150.36,119.38623800000002,58.320698761904765,18.23129117460317,58.933195,317.3,1768.0,1450.7,1244.147619047619,617.8984126984127,1768.0,3.0,15.0,12.0,10.428571428571429,3.0476190476190474,9.0,3.0,6.0,3.0,3.857142857142857,0.5714285714285714,4.0,107.0,198.0,91.0,126.52380952380952,13.614512471655324,126.0,1.17,2.19,1.02,1.9157142857142855,0.18285714285714283,1.88,2.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,1.3333333333333333,0.0,0.0,7.0,7.0,3.4285714285714284,7.0,0.0,6.0,6.0,1.034013605442177,0.0,5.0,9.0,4.0,7.571428571428571,1.7142857142857142,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,3.0,3.0,1.7142857142857142,1.469387755102041,3.0,0.0,8.0,8.0,0.7619047619047619,1.3786848072562359,0.0,3.0,8.0,5.0,3.4761904761904763,0.8616780045351474,3.0,10.245,33.23,22.985,16.542460317447617,7.197097505654422,10.245,1.625,0.5416666666666666,0.7222222222222223,0.0,0.0,1.5484712,1.5484712,0.8848406857142858,0.7584348734693878,1.5484712,2.0,194.0,192.0,127.33333333333333,83.55555555555554,194.0,2.0,1.0,4.0,0.5714285714285714,False,0.2290255154998847,0.018236236760070825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,Sm2Co14B,1030.0,Sm2 Co14 B1,3,0.8339674634563427,0.8244287893397494,0.8235395175999275,0.823529555735469,0.823529412056531,5.0,62.0,57.0,29.823529411764707,7.570934256055362,27.0,23.0,72.0,49.0,54.705882352941174,7.460207612456749,58.0,10.811,150.36,139.549,66.85857235294117,19.64739474048443,58.933195,1345.0,2348.0,1003.0,1752.3529411764705,95.84775086505198,1768.0,3.0,13.0,10.0,8.529411764705882,1.301038062283737,9.0,2.0,6.0,4.0,4.117647058823529,0.44290657439446335,4.0,84.0,198.0,114.0,132.0,15.529411764705882,126.0,1.17,2.04,0.8700000000000001,1.8058823529411765,0.14961937716262969,1.88,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.11072664359861592,0.0,0.0,7.0,7.0,2.0346020761245676,7.0,0.0,6.0,6.0,1.245674740484429,0.0,3.0,9.0,6.0,8.529411764705882,0.7750865051903115,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.29411764705882354,0.5536332179930796,0.0,0.0,3.0,3.0,2.4705882352941178,0.8719723183391003,3.0,0.0,8.0,8.0,0.9411764705882353,1.6608996539792387,0.0,3.0,8.0,5.0,3.7058823529411766,1.1626297577854672,3.0,7.1725,33.23,26.057499999999997,12.768382352941176,4.814498269896194,10.245,1.524,0.08964705882352941,0.16874740484429065,0.0,0.0,1.5484712,1.5484712,1.2752115764705882,0.450074674048443,1.5484712,166.0,194.0,28.0,189.05882352941177,8.138408304498268,194.0,2.0,0.058823529411764705,5.764705882352941,0.7058823529411765,False,0.17239972431749817,0.012974099488131299,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,Sm2Co17,1192.0,Sm2 Co17,2,0.9009075141380889,0.895222221920872,0.8947408750918016,0.8947368819769622,0.8947368421507103,27.0,62.0,35.0,30.68421052631579,6.59279778393352,27.0,23.0,58.0,35.0,54.31578947368421,6.592797783933517,58.0,58.933195,150.36,91.42680500000002,68.55706921052632,17.221669639889203,58.933195,1345.0,1768.0,423.0,1723.4736842105262,79.67867036011086,1768.0,3.0,9.0,6.0,8.368421052631579,1.1301939058171746,9.0,4.0,6.0,2.0,4.2105263157894735,0.37673130193905796,4.0,126.0,198.0,72.0,133.57894736842104,13.562326869806085,126.0,1.17,1.88,0.71,1.8052631578947367,0.1337396121883657,1.88,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.3185595567867032,7.0,0.0,6.0,6.0,1.1301939058171744,0.0,8.0,9.0,1.0,8.894736842105264,0.18836565096952865,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.6842105263157894,0.5650969529085873,3.0,0.0,8.0,8.0,0.8421052631578947,1.5069252077562325,0.0,3.0,8.0,5.0,3.526315789473684,0.9418282548476453,3.0,10.245,33.23,22.985,12.664473684210526,4.329584487534626,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.3854742315789474,0.2916787855955678,1.5484712,166.0,194.0,28.0,191.05263157894737,5.274238227146813,194.0,2.0,0.0,6.2631578947368425,0.631578947368421,False,0.11840719331225125,0.011151924023868538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,Sm2Co7,691.5,Sm2 Co7,2,0.8089010988089465,0.7837782292402525,0.7780737253644853,0.7777950461838657,0.7777780597292578,27.0,62.0,35.0,34.77777777777778,12.098765432098766,27.0,23.0,58.0,35.0,50.22222222222222,12.098765432098766,58.0,58.933195,150.36,91.42680500000002,79.25026277777778,31.604327654320993,58.933195,1345.0,1768.0,423.0,1674.0,146.22222222222223,1768.0,3.0,9.0,6.0,7.666666666666667,2.074074074074074,9.0,4.0,6.0,2.0,4.444444444444445,0.6913580246913581,4.0,126.0,198.0,72.0,142.0,24.88888888888889,126.0,1.17,1.88,0.71,1.7222222222222223,0.24543209876543198,1.88,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.419753086419753,7.0,0.0,6.0,6.0,2.074074074074074,0.0,8.0,9.0,1.0,8.777777777777779,0.34567901234567855,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.3333333333333335,1.037037037037037,3.0,0.0,8.0,8.0,1.7777777777777777,2.765432098765432,0.0,3.0,8.0,5.0,4.111111111111111,1.7283950617283947,3.0,10.245,33.23,22.985,15.352777777777776,7.9454320987654325,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.204366488888889,0.5352739950617283,1.5484712,166.0,194.0,28.0,187.77777777777777,9.679012345679016,194.0,2.0,0.0,5.444444444444445,1.3333333333333333,False,0.11840719331225125,0.020465440819401447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Sm2CrSbO7,12.0,Sm2 Cr1 Sb1 O7,4,0.674199862463242,0.6424887831565413,0.636620896755145,0.6363779858054668,0.6363638675017719,8.0,62.0,54.0,23.181818181818183,19.322314049586776,8.0,23.0,87.0,64.0,71.72727272727273,21.851239669421485,87.0,15.9994,150.36,134.3606,53.315627272727276,47.73329421487604,15.9994,54.8,2180.0,2125.2,559.7618181818182,642.6786776859503,54.8,3.0,16.0,13.0,12.636363636363637,4.710743801652892,16.0,2.0,6.0,4.0,3.1818181818181817,1.5041322314049588,2.0,66.0,198.0,132.0,103.27272727272727,47.438016528925615,66.0,1.17,3.44,2.27,2.739090909090909,0.8920661157024795,3.44,1.0,2.0,1.0,0.16528925619834703,2.0,0.0,4.0,4.0,1.5371900826446279,4.0,0.0,10.0,10.0,2.231404958677686,0.0,0.0,6.0,6.0,1.7851239669421488,0.0,6.0,15.0,9.0,7.181818181818182,1.7190082644628097,6.0,0.0,1.0,1.0,0.09090909090909091,0.16528925619834708,0.0,0.0,3.0,3.0,1.5454545454545454,0.8429752066115703,2.0,0.0,5.0,5.0,0.45454545454545453,0.8264462809917354,0.0,0.0,8.0,8.0,1.4545454545454546,2.380165289256198,0.0,2.0,8.0,6.0,3.5454545454545454,2.0661157024793386,2.0,9.105,33.23,24.124999999999996,15.722272727272726,9.246033057851237,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,73.72727272727273,78.56198347107437,12.0,1.9090909090909092,2.8181818181818183,1.3636363636363635,1.0909090909090908,True,0.7242401773760752,0.1417898091965139,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,Sm2Fe14B,618.0,Sm2 Fe14 B1,3,0.8339674634563427,0.8244287893397494,0.8235395175999275,0.823529555735469,0.823529412056531,5.0,62.0,57.0,29.0,7.764705882352941,26.0,23.0,72.0,49.0,52.23529411764706,6.878892733564014,55.0,10.811,150.36,139.549,64.31535294117646,20.24579930795847,55.845,1345.0,2348.0,1003.0,1787.764705882353,104.17993079584777,1811.0,3.0,13.0,10.0,7.705882352941177,1.107266435986159,8.0,2.0,6.0,4.0,4.117647058823529,0.44290657439446335,4.0,84.0,198.0,114.0,136.94117647058823,14.366782006920413,132.0,1.17,2.04,0.8700000000000001,1.7647058823529411,0.13993079584775098,1.83,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.11072664359861592,0.0,0.0,6.0,6.0,1.7439446366782005,6.0,0.0,6.0,6.0,1.245674740484429,0.0,3.0,8.0,5.0,7.705882352941177,0.5536332179930795,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.29411764705882354,0.5536332179930796,0.0,0.0,4.0,4.0,3.2941176470588234,1.1626297577854672,4.0,0.0,8.0,8.0,0.9411764705882353,1.6608996539792387,0.0,4.0,8.0,4.0,4.529411764705882,0.8719723183391003,4.0,7.1725,33.23,26.057499999999997,13.16779411764706,4.720519031141869,10.73,1.524,0.08964705882352941,0.16874740484429065,0.0,0.0,2.1106628,2.1106628,1.7381928941176472,0.6134798449826989,2.1106628,166.0,229.0,63.0,217.88235294117646,18.31141868512111,229.0,2.0,0.058823529411764705,4.9411764705882355,0.7058823529411765,False,0.17239972431749817,0.011720896373301981,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Sm2Fe14C,580.0,Sm2 Fe14 C1,3,0.8339674634563427,0.8244287893397494,0.8235395175999275,0.823529555735469,0.823529412056531,6.0,62.0,56.0,29.058823529411764,7.750865051903113,26.0,23.0,77.0,54.0,52.529411764705884,6.948096885813148,55.0,12.0107,150.36,138.34930000000003,64.38592352941177,20.229194463667824,55.845,1345.0,3823.0,2478.0,1874.5294117647059,229.23183391003457,1811.0,3.0,14.0,11.0,7.764705882352941,1.1211072664359862,8.0,2.0,6.0,4.0,4.117647058823529,0.44290657439446335,4.0,76.0,198.0,122.0,136.47058823529412,14.47750865051903,132.0,1.17,2.55,1.38,1.7947058823529414,0.14698961937716254,1.83,2.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.22145328719723184,0.0,0.0,6.0,6.0,1.7439446366782005,6.0,0.0,6.0,6.0,1.245674740484429,0.0,4.0,8.0,4.0,7.764705882352941,0.44290657439446374,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.23529411764705882,0.4429065743944637,0.0,0.0,4.0,4.0,3.2941176470588234,1.1626297577854672,4.0,0.0,8.0,8.0,0.9411764705882353,1.6608996539792387,0.0,4.0,8.0,4.0,4.470588235294118,0.8304498269896194,4.0,5.64,33.23,27.589999999999996,13.07764705882353,4.741730103806227,10.73,4.496,0.2644705882352941,0.49782698961937716,0.0,0.0,2.1106628,2.1106628,1.7381928941176472,0.6134798449826989,2.1106628,166.0,229.0,63.0,219.52941176470588,15.598615916955014,229.0,2.0,0.11764705882352941,4.9411764705882355,0.7058823529411765,False,0.3787986409945492,0.018506506126034702,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
